Store_Name,Categories,Location,Zip_Code,Price,Rating,Review_Count,geometry,State,County,City,Name,RegionID,price_int,chain,strictly_coffee,coffee_is_cat,breakfast_and_brunch,bakeries,diner,deli,ice_cream_and_froyo,juice_and_smoothie,primary_category
La Boulangerie de San Francisco - Sutter,"['Coffee & Tea', 'Bakeries', 'Breakfast & Brunch']","(37.789863, -122.404596)",94108.0,$$,3.5,117,POINT (-122.404596 37.789863),CA,San Francisco,San Francisco,Chinatown,114291,2,False,False,True,True,True,False,False,False,False,bakeries
Sutter Cafe,"['Desserts', 'Coffee & Tea', 'Sandwiches']","(37.7897134, -122.4057956)",94108.0,$,4.0,34,POINT (-122.4057956 37.7897134),CA,San Francisco,San Francisco,Chinatown,114291,1,False,False,True,False,False,False,False,False,False,other
Herlen Place,"['Wine Bars', 'Breakfast & Brunch', 'Coffee & Tea']","(37.79033, -122.4053)",94108.0,$$,4.0,30,POINT (-122.4053 37.79033),CA,San Francisco,San Francisco,Chinatown,114291,2,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Vital Tea Leaf,"['Coffee & Tea', 'Tea Rooms']","(37.79164, -122.40598)",94108.0,$$,4.5,78,POINT (-122.40598 37.79164),CA,San Francisco,San Francisco,Chinatown,114291,2,False,False,True,False,False,False,False,False,False,other
Vital Tea Leaf,"['Coffee & Tea', 'Tea Rooms']","(37.79661, -122.40659)",94133.0,$$,4.5,316,POINT (-122.40659 37.79661),CA,San Francisco,San Francisco,Chinatown,114291,2,False,False,True,False,False,False,False,False,False,other
Blossom Bakery,"['Coffee & Tea', 'Bakeries']","(37.79461, -122.40708)",94108.0,$,4.0,28,POINT (-122.40708 37.79461),CA,San Francisco,San Francisco,Chinatown,114291,1,False,False,True,False,True,False,False,False,False,bakeries
Steap Tea Bar,"['Coffee & Tea', 'Bubble Tea', 'Tea Rooms']","(37.7932604402304, -122.406762465835)",94108.0,$,4.5,288,POINT (-122.406762465835 37.7932604402304),CA,San Francisco,San Francisco,Chinatown,114291,1,False,False,True,False,False,False,False,False,False,other
Ten Ren's Tea,['Coffee & Tea'],"(37.79211, -122.4057)",94108.0,$$,3.5,53,POINT (-122.4057 37.79211),CA,San Francisco,San Francisco,Chinatown,114291,2,False,True,True,False,False,False,False,False,False,strictly_coffee
E Tea,"['Bubble Tea', 'Coffee & Tea']","(37.795721469992, -122.405203525685)",94108.0,$,3.0,103,POINT (-122.405203525685 37.795721469992),CA,San Francisco,San Francisco,Chinatown,114291,1,False,False,True,False,False,False,False,False,False,other
Starbucks,['Coffee & Tea'],"(37.79034, -122.4058)",94108.0,$$,3.0,88,POINT (-122.4058 37.79034),CA,San Francisco,San Francisco,Chinatown,114291,2,True,True,True,False,False,False,False,False,False,chain
The Posh Bagel,"['Bakeries', 'Bagels', 'Coffee & Tea']","(37.7899148, -122.405049)",94108.0,$,3.5,335,POINT (-122.405049 37.7899148),CA,San Francisco,San Francisco,Chinatown,114291,1,False,False,True,False,True,False,False,False,False,bakeries
Maggie's Cafe,['Coffee & Tea'],"(37.7949104309082, -122.406265258789)",94108.0,$,2.0,90,POINT (-122.406265258789 37.7949104309082),CA,San Francisco,San Francisco,Chinatown,114291,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Cafe Venue,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']","(37.78316, -122.40654)",94103.0,$,4.0,383,POINT (-122.40654 37.78316),CA,San Francisco,San Francisco,Yerba Buena,417502,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Espresso Bar,['Coffee & Tea'],"(37.7842936853377, -122.407150552893)",94103.0,$,4.0,30,POINT (-122.407150552893 37.7842936853377),CA,San Francisco,San Francisco,Yerba Buena,417502,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Nespresso Boutique at Bloomingdales,"['Coffee & Tea', 'Cafes', 'Coffee Roasteries']","(37.7837371826172, -122.40584564209)",94103.0,$$,4.5,60,POINT (-122.40584564209 37.7837371826172),CA,San Francisco,San Francisco,Yerba Buena,417502,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Peet's Coffee,['Coffee & Tea'],"(37.7860384558925, -122.405078185741)",94102.0,$,3.0,39,POINT (-122.405078185741 37.7860384558925),CA,San Francisco,San Francisco,Yerba Buena,417502,1,True,True,True,False,False,False,False,False,False,chain
SF Bistro,"['Coffee & Tea', 'Breakfast & Brunch']","(37.785228, -122.405714)",94103.0,$$,4.5,55,POINT (-122.405714 37.785228),CA,San Francisco,San Francisco,Yerba Buena,417502,2,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
St. Clare Coffee,['Coffee & Tea'],"(37.7872190775148, -122.401114503939)",94105.0,$,4.5,53,POINT (-122.401114503939 37.7872190775148),CA,San Francisco,San Francisco,Yerba Buena,417502,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Equator Coffees & Teas,['Coffee & Tea'],"(37.7863718240192, -122.398275956512)",94105.0,$$,4.5,61,POINT (-122.398275956512 37.7863718240192),CA,San Francisco,San Francisco,Yerba Buena,417502,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Red Door Coffee,['Coffee & Tea'],"(37.787385, -122.399547)",94105.0,$$,4.0,129,POINT (-122.399547 37.787385),CA,San Francisco,San Francisco,Yerba Buena,417502,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Special Xtra 2,['Coffee & Tea'],"(37.78704, -122.40044)",94105.0,$,4.5,40,POINT (-122.40044 37.78704),CA,San Francisco,San Francisco,Yerba Buena,417502,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Bluestone Lane,['Coffee & Tea'],"(37.787851, -122.402921)",94103.0,$$,3.5,55,POINT (-122.402921 37.787851),CA,San Francisco,San Francisco,Yerba Buena,417502,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Cafe X,['Coffee & Tea'],"(37.7840638, -122.4034835)",94103.0,$,4.5,137,POINT (-122.4034835 37.7840638),CA,San Francisco,San Francisco,Yerba Buena,417502,1,False,True,True,False,False,False,False,False,False,strictly_coffee
illy Caffè,['Coffee & Tea'],"(37.7874221801758, -122.400932312012)",94105.0,$$,4.0,22,POINT (-122.400932312012 37.7874221801758),CA,San Francisco,San Francisco,Yerba Buena,417502,2,True,True,True,False,False,False,False,False,False,chain
La Capra,"['Coffee & Tea', 'Salad', 'Sandwiches']","(37.782933, -122.398375)",94107.0,$$,3.5,58,POINT (-122.398375 37.782933),CA,San Francisco,San Francisco,Yerba Buena,417502,2,False,False,True,False,False,False,False,False,False,other
Peet's Coffee,['Coffee & Tea'],"(37.786495884965, -122.40199838617)",94105.0,$,4.0,184,POINT (-122.40199838617 37.786495884965),CA,San Francisco,San Francisco,Yerba Buena,417502,1,True,True,True,False,False,False,False,False,False,chain
Cafe Madeleine,"['Bakeries', 'Coffee & Tea', 'Sandwiches']","(37.7869478294579, -122.399665622613)",94105.0,$,4.0,447,POINT (-122.399665622613 37.7869478294579),CA,San Francisco,San Francisco,Yerba Buena,417502,1,False,False,True,False,True,False,False,False,False,bakeries
Espresso Subito,['Coffee & Tea'],"(37.7880001, -122.399838)",94105.0,$$,4.5,7,POINT (-122.399838 37.7880001),CA,San Francisco,San Francisco,Yerba Buena,417502,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Peet's Coffee,['Coffee & Tea'],"(37.7810540395645, -122.400166961685)",94107.0,$,4.0,87,POINT (-122.400166961685 37.7810540395645),CA,San Francisco,San Francisco,Yerba Buena,417502,1,True,True,True,False,False,False,False,False,False,chain
Garajito,"['Mexican', 'Sandwiches', 'Coffee & Tea']","(37.7846021851334, -122.3998460452)",94103.0,$$,4.5,96,POINT (-122.3998460452 37.7846021851334),CA,San Francisco,San Francisco,Yerba Buena,417502,2,False,False,True,False,False,False,False,False,False,other
Starbucks,['Coffee & Tea'],"(37.7848041549331, -122.39999557109)",94103.0,$,3.5,97,POINT (-122.39999557109 37.7848041549331),CA,San Francisco,San Francisco,Yerba Buena,417502,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(37.7875309, -122.4032566)",94103.0,$,3.0,134,POINT (-122.4032566 37.7875309),CA,San Francisco,San Francisco,Yerba Buena,417502,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(37.784673, -122.404157)",94103.0,$,3.0,112,POINT (-122.404157 37.784673),CA,San Francisco,San Francisco,Yerba Buena,417502,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(37.7887124161117, -122.40081740659)",94105.0,$,3.5,91,POINT (-122.40081740659 37.7887124161117),CA,San Francisco,San Francisco,Yerba Buena,417502,1,True,True,True,False,False,False,False,False,False,chain
Sharetea,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']","(37.7844643265332, -122.403442928242)",94103.0,$,3.5,428,POINT (-122.403442928242 37.7844643265332),CA,San Francisco,San Francisco,Yerba Buena,417502,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
DAVIDsTEA,['Coffee & Tea'],"(37.78451, -122.4067089)",94103.0,$$,4.0,112,POINT (-122.4067089 37.78451),CA,San Francisco,San Francisco,Yerba Buena,417502,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Starbucks,['Coffee & Tea'],"(37.7876595620531, -122.401033937931)",94105.0,$,3.0,121,POINT (-122.401033937931 37.7876595620531),CA,San Francisco,San Francisco,Yerba Buena,417502,1,True,True,True,False,False,False,False,False,False,chain
Mission Street Pantry,"['Coffee & Tea', 'Health Markets']","(37.7850951924347, -122.404191233218)",94103.0,$$$,3.0,11,POINT (-122.404191233218 37.7850951924347),CA,San Francisco,San Francisco,Yerba Buena,417502,3,False,False,True,False,False,False,False,False,False,other
Cafe Bellini,"['Bakeries', 'Coffee & Tea']","(37.784121, -122.406437)",94103.0,$$,3.0,104,POINT (-122.406437 37.784121),CA,San Francisco,San Francisco,Yerba Buena,417502,2,False,False,True,False,True,False,False,False,False,bakeries
Starbucks,['Coffee & Tea'],"(37.78408, -122.407668)",94103.0,$,2.5,132,POINT (-122.407668 37.78408),CA,San Francisco,San Francisco,Yerba Buena,417502,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(37.7844609656521, -122.403990430788)",94103.0,$,2.0,57,POINT (-122.403990430788 37.7844609656521),CA,San Francisco,San Francisco,Yerba Buena,417502,1,True,True,True,False,False,False,False,False,False,chain
All Stars Donuts,"['Donuts', 'Coffee & Tea', 'Fast Food']","(37.7792669, -122.4019048)",94107.0,$,3.5,119,POINT (-122.4019048 37.7792669),CA,San Francisco,San Francisco,Yerba Buena,417502,1,False,False,True,False,False,False,False,False,False,other
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(37.7873182356394, -122.400998990061)",94105.0,$,2.5,17,POINT (-122.400998990061 37.7873182356394),CA,San Francisco,San Francisco,Yerba Buena,417502,1,True,False,True,False,False,False,False,False,False,chain
Sharetea,"['Bubble Tea', 'Coffee & Tea', 'Juice Bars & Smoothies']","(37.7840096531123, -122.407369431095)",94103.0,$,3.0,82,POINT (-122.407369431095 37.7840096531123),CA,San Francisco,San Francisco,Yerba Buena,417502,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(37.7871144, -122.4037513)",94103.0,$,3.0,53,POINT (-122.4037513 37.7871144),CA,San Francisco,San Francisco,Yerba Buena,417502,1,True,False,True,False,False,False,False,False,False,chain
Chocolate Chair,"['Desserts', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt']","(37.7837340912377, -122.406463978246)",94103.0,$,2.5,6,POINT (-122.406463978246 37.7837340912377),CA,San Francisco,San Francisco,Yerba Buena,417502,1,True,False,True,False,False,False,False,True,False,chain
Philz Coffee,['Coffee & Tea'],"(37.7235427, -122.4537285)",94112.0,$$,4.5,111,POINT (-122.4537285 37.7235427),CA,San Francisco,San Francisco,Westwood Park,417510,2,True,True,True,False,False,False,False,False,False,chain
Cherry Blossom Bakery,"['Bakeries', 'Coffee & Tea']","(37.7246668748513, -122.459096722305)",94112.0,$,3.0,61,POINT (-122.459096722305 37.7246668748513),CA,San Francisco,San Francisco,Westwood Park,417510,1,False,False,True,False,True,False,False,False,False,bakeries
Super Cue Cafe,"['Bubble Tea', 'Coffee & Tea', 'Juice Bars & Smoothies']","(37.7242954229777, -122.457044541931)",94112.0,$,3.5,267,POINT (-122.457044541931 37.7242954229777),CA,San Francisco,San Francisco,Westwood Park,417510,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
Java On Ocean Coffee House,"['Coffee & Tea', 'Breakfast & Brunch', 'Cafes']","(37.72498, -122.46019)",94112.0,$,3.5,413,POINT (-122.46019 37.72498),CA,San Francisco,San Francisco,Mount Davidson Manor,417509,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(37.7265082, -122.4646315)",94127.0,$,3.0,35,POINT (-122.4646315 37.7265082),CA,San Francisco,San Francisco,Mount Davidson Manor,417509,1,True,False,True,False,False,False,False,False,False,chain
Higher Grounds Coffee House,"['Coffee & Tea', 'Creperies', 'Breakfast & Brunch']","(37.7343559265137, -122.433723449707)",94131.0,$$,4.5,410,POINT (-122.433723449707 37.7343559265137),CA,San Francisco,San Francisco,Glen Park,268177,2,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Bello Coffee & Tea,['Coffee & Tea'],"(37.733797103285, -122.43399331088)",94131.0,$,4.0,351,POINT (-122.43399331088 37.733797103285),CA,San Francisco,San Francisco,Glen Park,268177,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Cup Cafe,"['Coffee & Tea', 'Bagels', 'Sandwiches']","(37.7324501841132, -122.434748761081)",94131.0,$,5.0,188,POINT (-122.434748761081 37.7324501841132),CA,San Francisco,San Francisco,Glen Park,268177,1,False,False,True,False,False,False,False,False,False,other
Destination Baking Company,"['Bakeries', 'Coffee & Tea']","(37.734663918065, -122.43228173013)",94131.0,$$,4.0,271,POINT (-122.43228173013 37.734663918065),CA,San Francisco,San Francisco,Glen Park,268177,2,False,False,True,False,True,False,False,False,False,bakeries
Tasty Coffee,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']","(37.72861, -122.44052)",94112.0,$,4.5,42,POINT (-122.44052 37.72861),CA,San Francisco,San Francisco,Mission Terrace,417496,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Cumaica Coffee,['Coffee & Tea'],"(37.72271, -122.43665)",94112.0,$,3.5,82,POINT (-122.43665 37.72271),CA,San Francisco,San Francisco,Mission Terrace,417496,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Silver Cafe,"['Burgers', 'Donuts', 'Coffee & Tea']","(37.72865, -122.43157)",94112.0,$,4.0,33,POINT (-122.43157 37.72865),CA,San Francisco,San Francisco,Mission Terrace,417496,1,False,False,True,False,False,False,False,False,False,other
Double Shot Coffee,"['Coffee & Tea', 'Sandwiches']","(37.7248148507612, -122.434469684958)",94112.0,$,4.5,28,POINT (-122.434469684958 37.7248148507612),CA,San Francisco,San Francisco,Excelsior,268150,1,False,False,True,False,False,False,False,False,False,other
Nameless Tea & Coffee,"['Coffee & Tea', 'Bubble Tea']","(37.71601, -122.43948)",94112.0,$,3.5,59,POINT (-122.43948 37.71601),CA,San Francisco,San Francisco,Excelsior,268150,1,False,False,True,False,False,False,False,False,False,other
Claddagh Coffee,['Coffee & Tea'],"(37.71613, -122.43998)",94112.0,$,3.0,59,POINT (-122.43998 37.71613),CA,San Francisco,San Francisco,Excelsior,268150,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Mr. T Cafe,"['Coffee & Tea', 'Juice Bars & Smoothies', 'Bubble Tea']","(37.72322, -122.43556)",94112.0,$,4.0,204,POINT (-122.43556 37.72322),CA,San Francisco,San Francisco,Excelsior,268150,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
Stop N Wrap,"['American (New)', 'Coffee & Tea', 'Breakfast & Brunch']","(37.71426, -122.43567)",94112.0,$,4.5,76,POINT (-122.43567 37.71426),CA,San Francisco,San Francisco,Excelsior,268150,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
McGarden Bakery,"['Bakeries', 'Coffee & Tea', 'Sandwiches']","(37.7165911, -122.4406626)",94112.0,$,4.0,21,POINT (-122.4406626 37.7165911),CA,San Francisco,San Francisco,Excelsior,268150,1,False,False,True,False,True,False,False,False,False,bakeries
Princess Bakery,"['Bakeries', 'Coffee & Tea']","(37.72428, -122.43476)",94112.0,$,4.0,36,POINT (-122.43476 37.72428),CA,San Francisco,San Francisco,Excelsior,268150,1,False,False,True,False,True,False,False,False,False,bakeries
Cafe 101,['Coffee & Tea'],"(37.7209663, -122.478038)",94132.0,$,4.0,96,POINT (-122.478038 37.7209663),CA,San Francisco,San Francisco,Stonestown,118310,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Peet's Coffee & Tea,['Coffee & Tea'],"(37.7214418282263, -122.478016018868)",94132.0,$,3.0,83,POINT (-122.478016018868 37.7214418282263),CA,San Francisco,San Francisco,Stonestown,118310,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Spressa Coffee Bar,['Coffee & Tea'],"(37.717916044742, -122.474037410135)",94132.0,$,3.0,85,POINT (-122.474037410135 37.717916044742),CA,San Francisco,San Francisco,Stonestown,118310,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Espresso Bar,['Coffee & Tea'],"(37.7265299, -122.47754)",94132.0,$,3.5,31,POINT (-122.47754 37.7265299),CA,San Francisco,San Francisco,Stonestown,118310,1,False,True,True,False,False,False,False,False,False,strictly_coffee
HSS Cafe,"['Coffee & Tea', 'Bagels']","(37.7217303670223, -122.476079463959)",94132.0,$,4.0,21,POINT (-122.476079463959 37.7217303670223),CA,San Francisco,San Francisco,Stonestown,118310,1,False,False,True,False,False,False,False,False,False,other
Peet's Coffee,['Coffee & Tea'],"(37.7279546799902, -122.475878952663)",94132.0,$,3.0,72,POINT (-122.475878952663 37.7279546799902),CA,San Francisco,San Francisco,Stonestown,118310,1,True,True,True,False,False,False,False,False,False,chain
